I have tried 6 of these so far and have yet to have success.  I have tried them on two different burners.  Have gone back to using standard DVD's instead.  Also, I complained to Amazon about the product and was not happy with the response.  They did offer to refund my money, but only if I returned all 10 discs.  Well, if I had known none of them were going to work I would have certainly saved them but instead tossed them when they failed.	0
Canon PowerShot G2 4MP Digital Camera w/ 3x Optical ZoomI bought the black Powershot G2, however the features on this triple-tone champagne beige colored case are the same.This is an amazing camera.  I've shot flower and jewelry closeups that compete favorably with higher megapixel models.  Clarity is exellent, ease of use very good.  This is a semi-pro model that would be a great choice for a beginner or a more advanced photographer.The zoom lens and auto-focus does an amazing job both outdoors in natural light or in a photo cube.Download is fast and simple, and there are a variety of formats supported.Comes with a re-chargeable lithium ion battery.A fully molded hand grip eliminates problems encountered with earlier models.  Featured is an extending 3x, F2.0 - F2.5 'Zoom Lens', evaluative center-weighted spot metering, 3 selectable focus areas and 10-bit RAW mode.  Comes with a 32MB compact flash card, but add a 2, 4 or 8GB card and you're good to go ... anywhere.Highly recommended.	1
I bought this product to interface to a microcomputer. The product claims to have drivers for Windows, and Mac OS X. I loaded the drivers for Mac OS X and subsequently after a reboot, the application could not find a serial device and an examination of /dev showed no pseudo device was created.Then I gave up and installed the drivers for Windows XP. Once I had done that, my machine began blue screening, which it had never previously done before.The bottom line is that I was unable to use the device on any available platform (I didn't try Linux). and my project stopped dead in it's tracks over this. I guess I will have to go dig out an old computer with a real serial port to do this work. That is pretty silly when I have a very expensive Mac Pro on my desk, and a MacBook Pro, neither of which can operate this device, either under leopard or snow leopard.Don't buy this product. I don't know how anyone is getting any satisfaction with it, but I certainly am not.	0
Canon PowerShot G2 4MP Digital Camera w/ 3x Optical ZoomI bought the black Powershot G2, however the features on this triple-tone champagne beige colored case are the same.This is an amazing camera.  I've shot flower and jewelry closeups that compete favorably with higher megapixel models.  Clarity is exellent, ease of use very good.  This is a semi-pro model that would be a great choice for a beginner or a more advanced photographer.The zoom lens and auto-focus does an amazing job both outdoors in natural light or in a photo cube.Download is fast and simple, and there are a variety of formats supported.Comes with a re-chargeable lithium ion battery.A fully molded hand grip eliminates problems encountered with earlier models.  Featured is an extending 3x, F2.0 - F2.5 'Zoom Lens', evaluative center-weighted spot metering, 3 selectable focus areas and 10-bit RAW mode.  Comes with a 32MB compact flash card, but add a 2, 4 or 8GB card and you're good to go ... anywhere.Highly recommended.	1
This item should be listed as temporarily unavailabe. The listing says it might take an extra day to ship. My confirmation says to expect to wait at least a month. If I didn't need it now, I wouldn't have ordered it.	0
The Canon G2 gives amazing color.  Get a good canon printer like the i950 and you'll get amazing prints.  It does black and white very well and gives great bright colors in landscape photos.  My only real complaint is it's super slow.  I upgraded from the Toshiba M4 2.1 megapixel camera and I honestly wish that I'd kept it too.  The Toshiba, while three years older than the canon caught better candid shots. I find that when using my Canon I cannot capture good candids of people or animals, it's so slow that the subject moves before it records the scene.  Super slow.  It hesitates all of the time and the red eye flash alerts your subject that you are there, totally ruining the picture.  I'm either looking at buying a Canon 10D or buying back my old M4 for now.	1
This item is billed as a Serial-to-USB adapter, but  while it installed it does not even show up in my list of com ports and cannot initiate a connection to the serial device.It also came with no instructions and no CD of drivers. No website address. Nothing. Really poor.	0
The Canon G2 gives amazing color.  Get a good canon printer like the i950 and you'll get amazing prints.  It does black and white very well and gives great bright colors in landscape photos.  My only real complaint is it's super slow.  I upgraded from the Toshiba M4 2.1 megapixel camera and I honestly wish that I'd kept it too.  The Toshiba, while three years older than the canon caught better candid shots. I find that when using my Canon I cannot capture good candids of people or animals, it's so slow that the subject moves before it records the scene.  Super slow.  It hesitates all of the time and the red eye flash alerts your subject that you are there, totally ruining the picture.  I'm either looking at buying a Canon 10D or buying back my old M4 for now.	1
It dies if you plug in any external USB disk drive or card reader.  D-Link just doesn't know how to write device drivers that work well.  I've had problems with every D-Link product I've ever bought.	0
This is the first digital camera I have purchased.  After reseaching the digital camera field for about 3 months, I decided on the Canon Powershoot G2.  I am extremely pleased with its performance.  I never thought a digital camera could rival a 35mm SLR camera, but the Canon excedes most if not all of the attributes of a photochromatic paper camera.  Though the camera is midsized, it is packed with so many features that it is perfect for those photographers who what the versatility of a full sized SLR but do not want to lug around a briefcase full of camera equipment.  Some of its standout features include a LCD screen that swings out like a camcorder and folds away with the screen towards the camera body, thus protecting it from the eventual scratch; and Compactflash II card compatibility enabling high image storage, which you will need with the camera set at its highest 4 megapixel resolution.  A 32MG Smartmedia card will not suffice with a 4.0 megapixel camera.You will not be disappointed with this camera.  I highly recommend it.	1
I bought this to connect my notebook to my DI-624 at 108Mbps.It worked well enough and I didn't have any of the driver installation issues other reviewers have mentioned.However the D-Link drivers interfere with the Intel wireless drivers on Centrino notebooks - my internal wireless card stopped working and after I got D-Link customer support to acknowledge there was a problem, the only solution they could offer was to re-install Windows. Thanks guys.Also, I've recently upgraded to a DI-634 router and I can no longer connect at 108Mbps if I have any kind of encryption turned on. This is probably a propblem with the router, but its worth knowing.	0
This is the first digital camera I have purchased.  After reseaching the digital camera field for about 3 months, I decided on the Canon Powershoot G2.  I am extremely pleased with its performance.  I never thought a digital camera could rival a 35mm SLR camera, but the Canon excedes most if not all of the attributes of a photochromatic paper camera.  Though the camera is midsized, it is packed with so many features that it is perfect for those photographers who what the versatility of a full sized SLR but do not want to lug around a briefcase full of camera equipment.  Some of its standout features include a LCD screen that swings out like a camcorder and folds away with the screen towards the camera body, thus protecting it from the eventual scratch; and Compactflash II card compatibility enabling high image storage, which you will need with the camera set at its highest 4 megapixel resolution.  A 32MG Smartmedia card will not suffice with a 4.0 megapixel camera.You will not be disappointed with this camera.  I highly recommend it.	1
I first isntalled this to WinXP 2nd ED and all of a sudden I am getting blue screens and the system keeps rebooting over and over.  I uninstall and the problem goes away.  Coincidence?  I will let you decide.  I reinstalled the adaptor and it gets very very hot..  reminds me of my notebook that overheats and shuts down.  I cant get a connection to my router.  I have my notebook im typing on now connected right next to the adaptor desktop and get a signal just fine with my notebook.  I will be sending this back.	0
I've had my Canon Powershot G2 4MP Digital Camera for about 3 months now and I am completely in love.  This is my 3rd Digital Camera and I think I will be using this camera for years to come.  This camera package includes the beautiful 4.0 Mega-pixel Canon PowerShot G2 camera, 32MB CompactFlash card, lithium-ion rechargeable battery, AC Adapter, wireless remote control, neck strap, lens cap w/strap, USB cable, A/V cable along with software and manual.4 Megapixel settings on the camera allows you to take pictures that look just as a good as a traditional 35 mm high quality camera.  The camera can be set to 4 different resolutions with a maximum resolution of 2272 x 1704 and the minimum resolution of 640 x 480.  You can store the images captured in JPEG or RAW format, which is better than the traditional TIFF format.  Canon does include software that will allow you to convert the RAW format.The camera accepts both Type I and Type II CompactFlash memory cards. A 32MB card is included which will allow for about 10-15 pictures in the highest resolution setting.  I instantly sprang for a SanDisk 256 MB CompactFlash Card and the Sandisk Imagemate CompactFlash Card Reader (SDDR-31) to download the pictures from the card directly vs. using the camera's USB connector.  The camera is also microdrive compatible, but I haven't had an opportunity to try that yet.  The prices for 1 GB microdrives are around $300.00 which makes it a really attractive accessory for this camera.The 3x optical zoom lens gives you a 35mm equivalent focal length of 34 to 102mm.  Another thing I love about this camera is the tilt-and-swivel LCD that's included.  The LCD twits around completely that will allow you to take some of the over-the-head, backwards, impossible shots.  One of the best features about this camera is its battery consumption or the lack thereof.  I took over 200 pictures indoors with flash in one sitting and I still had plenty of juice left into the battery.  I could have shot for another 2 hours, but I ran out of CF cards.  The G2 also has a full TTL hot-shoe built onto the top of the camera to add another flash.  The bottom of the camera includes a tripod mount.The true camera geeks will be happy with all the possible exposure modes available on the camera.  Starting with the automatic exposure mode to complete granular control that the SLR provides, this camera will make everyone happy.  The scene exposure modes allow for presets to take portraits, pan-focus, landscape, and night-scene.  If you get this camera, you have to try to use the included Photo Stitch software to take those truly breathtaking panoramic pictures.In conclusion, this is a great camera that will give you years of great service and take fabulous pictures.  The only complaint I would have about this camera was the connectivity on my XP computer.  The camera includes a USB cable and software that is supposed to allow you to download the pictures from the camera directly, but I was getting some weird connectivity errors.  Since I already had the Sandisk CF card reader, I never tried to get this connectivity working.  But a lot of other people have this working and so this shouldn't be an issue for anyone.	1
OK. I take my words back. I found a solution to the connection problem with windows xp. Download a patch ( WindowsXP-KB884020-x86-enu.exe, solving WPA issues) from microsoft, then everything goes as it should be.-------------------------------------i bought this USB adapter along with DI-624 router for $99. The router works perfectly fine. The USB adapter gave me so much trouble. i used it to connect my desktop pc to wireless network. It works when the network is not encrpted. But it won't find an IP address under WPA security. It searches IP address endlessly. I have winxp sp2 which is supposed to support wireless flawlessly. I think either this so-called 108m bps or the driver causing the trouble. Having seen others having problem with other brands of USB adapter, i think maybe for desktop, a wireless pci card is better.	0
I've had my Canon Powershot G2 4MP Digital Camera for about 3 months now and I am completely in love.  This is my 3rd Digital Camera and I think I will be using this camera for years to come.  This camera package includes the beautiful 4.0 Mega-pixel Canon PowerShot G2 camera, 32MB CompactFlash card, lithium-ion rechargeable battery, AC Adapter, wireless remote control, neck strap, lens cap w/strap, USB cable, A/V cable along with software and manual.4 Megapixel settings on the camera allows you to take pictures that look just as a good as a traditional 35 mm high quality camera.  The camera can be set to 4 different resolutions with a maximum resolution of 2272 x 1704 and the minimum resolution of 640 x 480.  You can store the images captured in JPEG or RAW format, which is better than the traditional TIFF format.  Canon does include software that will allow you to convert the RAW format.The camera accepts both Type I and Type II CompactFlash memory cards. A 32MB card is included which will allow for about 10-15 pictures in the highest resolution setting.  I instantly sprang for a SanDisk 256 MB CompactFlash Card and the Sandisk Imagemate CompactFlash Card Reader (SDDR-31) to download the pictures from the card directly vs. using the camera's USB connector.  The camera is also microdrive compatible, but I haven't had an opportunity to try that yet.  The prices for 1 GB microdrives are around $300.00 which makes it a really attractive accessory for this camera.The 3x optical zoom lens gives you a 35mm equivalent focal length of 34 to 102mm.  Another thing I love about this camera is the tilt-and-swivel LCD that's included.  The LCD twits around completely that will allow you to take some of the over-the-head, backwards, impossible shots.  One of the best features about this camera is its battery consumption or the lack thereof.  I took over 200 pictures indoors with flash in one sitting and I still had plenty of juice left into the battery.  I could have shot for another 2 hours, but I ran out of CF cards.  The G2 also has a full TTL hot-shoe built onto the top of the camera to add another flash.  The bottom of the camera includes a tripod mount.The true camera geeks will be happy with all the possible exposure modes available on the camera.  Starting with the automatic exposure mode to complete granular control that the SLR provides, this camera will make everyone happy.  The scene exposure modes allow for presets to take portraits, pan-focus, landscape, and night-scene.  If you get this camera, you have to try to use the included Photo Stitch software to take those truly breathtaking panoramic pictures.In conclusion, this is a great camera that will give you years of great service and take fabulous pictures.  The only complaint I would have about this camera was the connectivity on my XP computer.  The camera includes a USB cable and software that is supposed to allow you to download the pictures from the camera directly, but I was getting some weird connectivity errors.  Since I already had the Sandisk CF card reader, I never tried to get this connectivity working.  But a lot of other people have this working and so this shouldn't be an issue for anyone.	1
Like some others, I've run into strange performance issues with this device, and it's the first DLINK product that I've been less than thrilled with.The largest problem is that the device loses connection when I'm burning CDs.  And when the wireless device is offline, nothing short of a full reboot will restore operation.  Unfortunately, sometimes it corrupts files on my C: drive, and XP will read the device as being bad hardware, and goes into a death spiral of checking the C: drive, failing, rebooting, trying to check the C: drive.  Only thing you can do at that point is unplug the Wireless Adapter and start over.  It's frustrating and I've given up on using the device.  I'll throw it in a drawer to use when I'm working on someone else's PC at home.	0
This is a fantastic little card.  I use it daily at home with a D-Link 614+ router and achieve the 22Mbps.  It has fantastic range.  There is no where in my 1600 square foot home that I can't get a signal, I can even surf the web in the front yard!  The beauty of this card is the ease of setup, especially with a D-Link router.  However, I have also used this card flawlessly and seamlessly with a Linksys router.There are only two minor problems I can see.  One is that it doesn't automatically jump to a default SSID.  You have to manually connect to it.  Therefore, if you're at home and connect to an SSID of "home" and then you bring it to work, you have to tell it to connect to the SSID "work", or else it will always try to find "home".  If you could enter a default SSID of "default" and have it jump to any available open SSID, that would make this card flawless.  However, it takes about 5 seconds to open the config utility and tell it to connect to the available network, so not a big deal.  It's just annoying for those of us that have to deal with very technologically challenged users calling us all of the time asking why it doesn't work.The second issue I have with this card is the rare occassion that you are in a situation where you have an office with several routers.  It will hang on for dear life to a router that it's connected to, even if you're closer to another router.  So, if you connect to a router, move downstairs and have a signal strength of 11%, even if you're standing right next to another router with 100% signal strength, it won't disconnect from the original router until it totally loses the connection.  Of course, once again, you can manually tell it to switch to the other router.  This is such a rare problem that you really only have in a office setting, so it doesn't affect my 5 star rating whatsoever.I've used it at home with a workgroup, at work with a domain, and at the mall for free Internet browsing.  All flawless.  Windows XP Pro treats it like a champ.  I highly recommend it to all of my clients and have purchased 4 of these myself!  As a bonus, it's cheaper than many of the 11mbps cards!  A+	1
This drive worked beutifully in the first 9 months in on of our school research laboratories, regardless of the infrequent unexplained miscommunication with the PC. After they trusted it for work and research data backup, done just once every 2 weeks, it suddenly gave clicking sounds and stopped working. After extended agony with the customer support, they simply got nothing. Surperisingly, when they talked about this subject with some of our collegues in our University, they discovered that many of us, in defferent departments, suffered from the same problem with different models of the Wistern Digital external hard drives (USB/Firewire).After all the frustration and the torture with this piece of junk, I can say for sure, Buy WD if you are looking for the best machine to lose your data? Beleive me when I say Western Digital Hard Drives are absolutely the worst for your data storage. We've been there before.	0
This is a fantastic little card.  I use it daily at home with a D-Link 614+ router and achieve the 22Mbps.  It has fantastic range.  There is no where in my 1600 square foot home that I can't get a signal, I can even surf the web in the front yard!  The beauty of this card is the ease of setup, especially with a D-Link router.  However, I have also used this card flawlessly and seamlessly with a Linksys router.There are only two minor problems I can see.  One is that it doesn't automatically jump to a default SSID.  You have to manually connect to it.  Therefore, if you're at home and connect to an SSID of "home" and then you bring it to work, you have to tell it to connect to the SSID "work", or else it will always try to find "home".  If you could enter a default SSID of "default" and have it jump to any available open SSID, that would make this card flawless.  However, it takes about 5 seconds to open the config utility and tell it to connect to the available network, so not a big deal.  It's just annoying for those of us that have to deal with very technologically challenged users calling us all of the time asking why it doesn't work.The second issue I have with this card is the rare occassion that you are in a situation where you have an office with several routers.  It will hang on for dear life to a router that it's connected to, even if you're closer to another router.  So, if you connect to a router, move downstairs and have a signal strength of 11%, even if you're standing right next to another router with 100% signal strength, it won't disconnect from the original router until it totally loses the connection.  Of course, once again, you can manually tell it to switch to the other router.  This is such a rare problem that you really only have in a office setting, so it doesn't affect my 5 star rating whatsoever.I've used it at home with a workgroup, at work with a domain, and at the mall for free Internet browsing.  All flawless.  Windows XP Pro treats it like a champ.  I highly recommend it to all of my clients and have purchased 4 of these myself!  As a bonus, it's cheaper than many of the 11mbps cards!  A+	1
The speakers worked fine for about a year then began "popping". Now I have to fiddle with the volume control to get both speakers to work. This is not a quality item.	0
In reading the reviews here I was concerned about the performance of this card. The price was right so I purchased it. I'm glad I didn't worry about the other negative comments about this card (and the partner wireless router I purchased too - DLINK DI-713P - they work great together!).I've had this card installed about 4 weeks now. Installation was SIMPLE, just load the drivers off the CD and then stick the card in - EASY! The performance of the card has been great. I'm sitting outside on my patio typing this. I'm listening to MP3's stored on my main PC at the same time.I've been all over the yard checking signal strength, and yes, it does drop here and there, but never lost the signal (including the MP3 playback). My wireless router is upstairs (2nd floor) and on the other side of the house. Everyhing is working just fine. I don't know what others expect, but this card has met my expectations (and I'm usually hard to please).	1
When I first got these, they sounded great. Shortly after the one year warranty, I noticed that only one speaker was playing sometimes. I thought it was my imagination at first, because it seemed to alternate as to which speaker wouldn't be working. Also noticed the crackling any time you touch the knobs. I don't really use the volume knob since computers can adjust the sound, but the volume knob now appears to cause sound to alternate between the two speakers as you adjust the volume. When you stop turning the volume knob, you sometimes end up with stereo sound, but mostly just sound from one speaker. These still sound great when they work right, but Klipsch should be ashamed to have their name on these. I have some $10 computer speakers that have worked for fine for 7 or 8 years, you would think Klipsch could make some pretty high quality speakers for $100.	0
In reading the reviews here I was concerned about the performance of this card. The price was right so I purchased it. I'm glad I didn't worry about the other negative comments about this card (and the partner wireless router I purchased too - DLINK DI-713P - they work great together!).I've had this card installed about 4 weeks now. Installation was SIMPLE, just load the drivers off the CD and then stick the card in - EASY! The performance of the card has been great. I'm sitting outside on my patio typing this. I'm listening to MP3's stored on my main PC at the same time.I've been all over the yard checking signal strength, and yes, it does drop here and there, but never lost the signal (including the MP3 playback). My wireless router is upstairs (2nd floor) and on the other side of the house. Everyhing is working just fine. I don't know what others expect, but this card has met my expectations (and I'm usually hard to please).	1
These sounded pretty good, and they lasted oh, about a week beyond the end of the warranty. Then they intermittently produced bursts of FULL VOLUME static and digital processor hash sound, seemingly whenever they wanted to. It didn't matter what volume we had them set ... even turned all the way down they'd burst forth and emit ear-piercing shrieks. The company was no help at all ... suggested we buy another pair to replace them. Imagine that ... so we bought a set of Logitechs and are very happy.	0
One of the coolest toys. Installed flawlessly (yes on XP) and I was connected to my D-Link 614+ router in minutes - you may not notice a speed improvement unless your access point is also capable of 22Mbps.  You should also check that your registry TCP/IP value are sufficient to make use of the increased bandwidth e.g. TCPWindowSize under XP.Really fast and reliable. Use the driver on install CD or d/l the latest from their site.  I've hit on a few glitches with intermediate releases.  D-Link support is nothing to write home about.But then again the card works great.	1
I bought these on special, and they are just TERRIBLE. Murky sound, things I am so used to hearing in my music are just GONE. Bass is nothing to write home about. The whole sound platform is just muddy. No clarity or precision at all. Especially at low volumes, you'd think you were holding a pillow over the speakers. Unfortunately I can't return these because they were sitting in the box for a month while I was OS.	0
One of the coolest toys. Installed flawlessly (yes on XP) and I was connected to my D-Link 614+ router in minutes - you may not notice a speed improvement unless your access point is also capable of 22Mbps.  You should also check that your registry TCP/IP value are sufficient to make use of the increased bandwidth e.g. TCPWindowSize under XP.Really fast and reliable. Use the driver on install CD or d/l the latest from their site.  I've hit on a few glitches with intermediate releases.  D-Link support is nothing to write home about.But then again the card works great.	1
March 2008 UPDATE: Speakers ceased working. $100 speakers should last longer than 15 months! I will not buy Klipsch products again.For their size and price these speakers deliver impressive sound and are attractive as well. However, Klipsch puts a cheap volume control potentiometer in these units resulting in loud static and sound cut-out when the knob is turned. This started to be a minor nuisance about a year after purchase but has now become a major nuisance. Often no sound comes out of the left speaker until the volume knob is vigorously jiggled and then it is usually at only a low volume. (Also, a foot came off one of the speakers soon after purchase but was easily glued back on).	0
This card is great when it works (once you get the drivers and firmware up to date, anyway), but seems to be prone to problems. I bought two of these cards originally, for two different laptops (one a Gateway, the other an IBM, both running Windows XP). All of a sudden, one laptop started rebooting spontaneously sometimes, then sometimes locking as Windows XP restarted, and sometimes it wouldn't turn back on at all. I was baffled by it until in desperation I tried popping the card out, and all of a sudden no more problems. I swapped the card with the other one and the exact same problems migrated to the other laptop. I called D-Link and they cross-shipped a replacement card (though it took most of a month to get it), which worked fine for a month and now seems to be causing the same problems again. I won't be buying another one of these.	1
Individuals looking for a small desktop speaker (for laptops or workstations) will find these speakers to suit their needs.  The audio is fairly rich for such a compact form factor; bass does not drown out the mids or highs, and the highs do not pierce your eardrums.However, in my opinion, these speakers have a lot of issues which should have been thought of before being released on the market.1) External AC power adapter -- the size of a large baseball, although square (not rectangular) in shape.  It's huge, weighs a lot, and gets quite hot.  It's one of those "inline" power bricks, where it sits between the AC outlet and the speakers themselves.  Anyone familiar with these power bricks knows how irritating they can be when it comes to finding a place to put them.  I prefer the AC adapter be put inside the speaker enclosure.2) Speaker hiss -- this is a well-known problem with most Klipsch speakers released sometime after the 2nd revision of the ProMedia 2.1 series.  The speakers, when turned on at lowest volume (and without anything plugged into them as an input device), emit a very loud hissing noise.  This haunts the GMX series as well.  The problem is caused by Klipsch increasing the internal gain (amplification) of the speakers (thus making them louder).  Since there's no way to adjust the gain, you end up with speakers requiring you to turn them completely off when not in use.  Otherwise, white noise constantly bombards your ears.3) Faulty adjustment dials -- another well-known problem with Klipsch multimedia speakers since (and including) the ProMedia 2.1 days.  Klipsch has once again decided to use a very cheap brand of potentiometre for their bass and volume adjustment knobs.  The problem with these pots is that over time/use, dust manages to get inside of the pot.  When this happens, you'll hear static coming out of the speakers every time you adjust the volume or adjust the bass.  As stated, the ProMedia 2.1 control pod suffers from this problem too.  Why Klipsch keeps using the same crummy pots for their products is anyone's guess.If you think my complaints are limited to just one person (me), I urge you to visit the Klipsch Forums and see for yourself.  Look at the ProMedia 2.1 forum as well, because they use the same pots as these speakers.Because of these three (what I consider to be major) flaws, I can't give this product more than 2 stars.  I will admit that the audio quality is quite good for small form-factor speakers (compared to the Creative Itrigue series, for example), but the negatives easily outweigh the positives.If you want a good set of semi-small speakers, but require the use of a humongous heat-emitting subwoofer, and insist that they must be Klipsch, get the ProMedia 2.1 set (which do not suffer from the hiss problem).  Otherwise, consider a different manufacturer.	0
This card is great when it works (once you get the drivers and firmware up to date, anyway), but seems to be prone to problems. I bought two of these cards originally, for two different laptops (one a Gateway, the other an IBM, both running Windows XP). All of a sudden, one laptop started rebooting spontaneously sometimes, then sometimes locking as Windows XP restarted, and sometimes it wouldn't turn back on at all. I was baffled by it until in desperation I tried popping the card out, and all of a sudden no more problems. I swapped the card with the other one and the exact same problems migrated to the other laptop. I called D-Link and they cross-shipped a replacement card (though it took most of a month to get it), which worked fine for a month and now seems to be causing the same problems again. I won't be buying another one of these.	1
I purchased these speakers for my wife's computer.  She (among other things) teaches music, and sometimes will use her computer as a teaching aid for her students.  Her studio is about 35'x25', and as such the sound from most 2.0 speaker systems was inadequate.Right out of the box there were problems.  Most significant was a constant, persistent, and loud high pitched squeal.  Following the troubleshooter's guide in the provided instructions found some relief with adjusting the sound settings on the computer, but in order to do so required most settings to be on mute or just above, preventing the computer from producing *any* sound.  Use of a third party sound equalizer for the computer allowed some sound to once again be used, but it seems that such measures should not be necessary (out of the five other speaker sets I've used with this computer, it was never needed prior to these speakers).Once a work-around for the problem was found, I tried several types of music and audio files to get an idea on how well they worked.  They did very well for pop/rock/metal and the like, clear with good bass for a 2.0 system.  They also did well with standard Windows sounds and with sound effects from computer games.  However, they were totally inappropriate for classical and opera, solo piano pieces in particular, and sounded rather mute and lacking depth and richness.  This was quite disappointing as my wife predominantly teaches classical piano, and I had purchased these speakers to help her with her business.  I'm still on the hunt for a good set of 2.0 speakers for a reasonable price, so if you have any suggestions or complaints, please feel free to use the comments section at the end of this review.	0
I now have an old laptop at home with a D-Link card that serves as nothing more than a portable browser and connected the hub to my cable modem. I am amazed at how often we use this thing in front of the TV to look up listings, do some shopping (from Amazon.com of course!), check e-mail, settle a trivia dispute, pay bills, etc.  No dial-up delays and being able to use it throughout the house without wires is wonderful.  I consider wireless Internet access on par with indoor plumbing in terms of convenience.The D-link was easy to set-up and has worked flawlessly for about months now.	1
Just adding my voice to the others before me.  The sound of these speakers is outstanding for the price, but the quality is abysmal.  I, like so many others, found that these speakers inevitably go down hill over time.  The volume and bass controls get noisy.  The scratchiness gets progressively worse until the left channel quits working all together.  You can fix the problem by taking the speaker apart and cleaning the control, but the problem soon returns.  The connections on the back go bad as well.  If you read the forums on the Klipsh website you see the same story over and over.Mine went in the trash.  I feel like I wasted $100 and the land fill just got a little deeper.  I hate the waste of it.  I gladly would have paid $150 dollars for the same speaker built to last.  When I replace my home theatre speakers, guess which brand I won't consider.People who write reviews about these speakers while new love them.  Reviewers who've had them 6 months or more have a different story.  Beware.	0
I now have an old laptop at home with a D-Link card that serves as nothing more than a portable browser and connected the hub to my cable modem. I am amazed at how often we use this thing in front of the TV to look up listings, do some shopping (from Amazon.com of course!), check e-mail, settle a trivia dispute, pay bills, etc.  No dial-up delays and being able to use it throughout the house without wires is wonderful.  I consider wireless Internet access on par with indoor plumbing in terms of convenience.The D-link was easy to set-up and has worked flawlessly for about months now.	1
Bought these in Feb 2008 for the wife.  Great sound, small profile, then after a few months (about 1 week of actual playing time) they went dead.the seller, AB Electronics will not respond to e-mails.  Bought a LogitechX-140 2.0 Speaker system for 1/2 the price and they work better.	0
This card is very easy to set up. It has decent speed so much so that I can listen to web radio on my laptop without a problem. Range wise, I have no basis of comparison. I live in a big 2 bedroom apartment, and signal is at it's max everywhere I go in the apartment, in the balcony, all through concrete walls.Application coming with it let you tell how good the signal strength and link is.The only complaint I might have is that I suspect the driver eats up considerable amount of memory, thus slowing down my laptop which has a mere 64 MB or ram.nevertheless, it's a very good product IMO	1
The sound quality is a plus. Having a bass control knob is a plus. The volume and bass knobs are hard to turn - a slight negative, but not a big deal. The weight of the speakers are also a slight negative. The worst part about the speakers was the flimsy AC adapter connection in the back. The hole in the back is not deep enough so the slightest movement of the speakers or the AC adapter, disconnects the power to the speakers. If you nudge the speaker while adjusting the volume or try to reposition the speaker, the power disconnects. I got so irritated that I used these speakers one day and exchanged them for Bose Companion 2 - because they were the same price. I suppose you could find good speakers that are less expensive than these, but for the most part (exceptions are noted) there's a slight correlation between price and quality. Please read my review on Bose Companion 2.	0
This card is very easy to set up. It has decent speed so much so that I can listen to web radio on my laptop without a problem. Range wise, I have no basis of comparison. I live in a big 2 bedroom apartment, and signal is at it's max everywhere I go in the apartment, in the balcony, all through concrete walls.Application coming with it let you tell how good the signal strength and link is.The only complaint I might have is that I suspect the driver eats up considerable amount of memory, thus slowing down my laptop which has a mere 64 MB or ram.nevertheless, it's a very good product IMO	1
Looks like a nice unit, but I'm very disappointed that the C19 outlets are 12 Amps now instead of 15 amps!Plus, the nameplate now says 24 amps, not 30 amps as is advertised!	0
This card is great, I set it up on both windows 2000 and windows xp OS without any problem.	1
Do not buy this product. Outer casing cracked the first time I traveled abroad with this product. I will not trust my travel electronics with such garbage! Neither should you.	0
This card is great, I set it up on both windows 2000 and windows xp OS without any problem.	1
The packaging (http://www.amazon.com/gp/customer-media/permalink/mo237HT22L4DIQL/B0009EXVFI/ref=cm_ciu_images_pl_link) says that it works for South Africa, but it lies. The adapters will accept a South African plug and convert it to other outlets, but won't adapt any plug to a ZA outlet.Pros: compacttight fit for polarized US plug into all three adaptersworks for most countriescons: doesn't work for the one specific country I need an adapter formisleading packagingI'll be exchanging this product for http://www.amazon.com/Ceptics-Grounded-Universal-Adapter-Africa/dp/B007YLFNL4/ref=wl_it_dp_o_pC_nS_nC?ie=UTF8&colid;=IQ6E1EFK7LFD&coliid;=IGBR1VEMHJBNB	0
Installation of the DWL-650+ is a breeze. D-Link's install process and software is better than some I've seen. And certainly it's high-speed performance (when matched with a compatible WAP) is a benefit, and a cheaper option than other, faster wireless standards.I have used the card for a couple of months, and find two primary annoyances:1. The configuration software for the DWL-650+ doesn't support passphrase entry of the WEP encryption strings as some other wireless cards do, forcing you to type-in the strings.  And type you do... Since the software doesn't allow you to paste from the clipboard (perhaps you keep your WEP strings in a text file -- if you do, it'll do you no good with the DWL-650+). (I should note that if you allow Windows XP to manage your wireless connections, this is a non-issue, since you can paste into the Windows configuration dialogs.)2. For some reason, PPTP VPNs do not work through this card, at least with Windows XP.  I've tested it in two different laptops, and the results are the same... Attempts to use the remote network over a PPTP connection with the DWL-650+ simply fail for no particular reason. Switch to a different brand of card, same WAP, same VPN configuration, same laptop -- and things are fine. (I've read other reports of this type online as well, so I don't think it's just me.)All that said, I do like the native configuration software's ability to sniff out available networks (though once again, Windows XP can do this itself as well, but the native software does it better). And the card does seem to capture and hold signal to the WAP quite nicely, and better than other brands I've tried.So for basic use, the card is fine, and would probably satisfy most users.	1
If the support phone line is busy, you don't even get put on hold. You get a message to call back and it drops the call. The email support can take weeks. You get one little hint at a time. I will NEVER buy their product again. NEVER!	0
